Date,Ticker,Raw_Momentum,Sector,Mom_Winsorized,Z_Momentum,Momentum_Quintile,Forward_Return,EV/EBIT,ROIC,Realized_Vol,Z_LowVol,Defensive_Quintile,Value_Quintile,Quality_Quintile
2023-10-01,LII,0.6330595438191478,Industrials,0.6197699004857345,1.7147758581422832,5,0.09747934533035196,20.47814,22.9463,0.3011837199691228,-1.155268047372905,1,3,5
2023-10-01,LIN,0.3158109633456305,Basic Materials,0.3158109633456305,0.8148350274755136,4,0.08271384032070572,25.5252,6.2781,0.15628874526622064,1.2515149620376451,5,2,3
2023-10-01,LKQ,-0.04159058930496451,Consumer Cyclical,-0.04159058930496451,-1.198453740970934,1,0.013888916016465247,11.384,6.3551,0.21222103098088815,0.7693593927230572,4,5,3
2023-10-01,LLY,0.5437991989261779,Healthcare,0.5437991989261779,2.263079597845735,5,0.06699396740977415,60.07815,3.6399,0.3799341193330756,-1.6821759769610762,1,1,2
2023-10-01,LMT,-0.06088798342108781,Industrials,-0.06088798342108781,-1.2200699299365998,1,-0.015111026622276036,12.63772,15.6099,0.24205138457181768,-0.10851873021187099,2,4,5
2023-10-01,LNT,-0.005613126714570482,Utilities,-0.005613126714570482,-0.046670810402644904,3,0.046168488902056604,22.877,1.5642,0.18730505828550248,0.6268822442949424,4,2,2
2023-10-01,LOW,0.20644447682781752,Consumer Cyclical,0.20644447682781752,-0.02895041416534479,3,0.04947161562255031,13.21427,13.6017,0.2184845980172764,0.6909741588795966,4,4,5
2023-10-01,LRCX,0.752874191571195,Technology,0.6197699004857345,1.4276703900274372,5,0.21709596930773856,15.62694,23.8907,0.30093130691291736,-0.2843266424373287,2,4,5
2023-10-01,LULU,0.1587041085113936,Consumer Cyclical,0.1587041085113936,-0.2540497133873862,3,0.1355087306035816,24.99779,23.5927,0.32529709367401183,-0.6457278195324769,2,2,5
2023-10-01,LUV,-0.11686528222756098,Industrials,-0.11686528222756098,-1.461431623548747,1,0.1502473517159062,21.7587,0.3336,0.2260439752453705,0.1748413750401088,3,2,2
2023-10-01,LVS,0.4433045658303112,Consumer Cyclical,0.4433045658303112,1.0878620849495655,5,-0.028234275208473214,74.23506,2.7267,0.2610943218708536,0.15773596587163147,3,1,2
2023-10-01,LW,0.13905868764712426,Consumer Defensive,0.13905868764712426,0.9510658931627775,5,0.1139197477856777,12.64411,20.852,0.34101301114604743,-1.8897448180422558,1,4,5
2023-10-01,LYB,0.34473325234745067,Basic Materials,0.34473325234745067,0.9369036972850016,5,0.05385634129218375,12.51488,2.6837,0.20332977103752647,0.6832177407477193,4,4,2
2023-10-01,LYV,0.06180125777194845,Communication Services,0.06180125777194845,-0.5452672386565034,2,0.052486937688476454,22.76916,6.2793,0.21663004528376356,0.866695587172399,5,2,3
2023-10-01,MA,0.2652373129310026,Financial Services,0.2652373129310026,1.2781992003723321,5,0.10118216293627746,28.32186,41.1518,0.18200651978288315,0.7415014757492833,4,2,5
2023-10-01,MAA,-0.04401216536688668,Real Estate,-0.04401216536688668,-0.481532214036523,2,0.0646979606367577,28.29869,-0.4708,0.20569599454630638,0.6409674847216227,4,2,1
2023-10-01,MAR,0.28119318532583026,Consumer Cyclical,0.28119318532583026,0.32349516792847366,4,0.07498920318692148,17.36302,19.9227,0.2161505506939687,0.720183528584798,4,3,5
2023-10-01,MAS,0.29754539980489403,Industrials,0.29754539980489403,0.32541529831007926,4,0.16241110911244583,11.69058,17.3834,0.26841084550339034,-0.5751288775275492,2,4,5
2023-10-01,MCD,0.04846794071843319,Consumer Cyclical,0.04846794071843319,-0.7738212399631892,2,0.07502767213378769,21.25919,9.0842,0.1496742523564127,1.464889059833723,5,3,4
2023-10-01,MCHP,0.3436747447736419,Technology,0.3436747447736419,0.3255157730619604,4,0.170430742184007,14.48706,12.8944,0.2755757329690479,0.0005093585474006736,3,4,4
2023-10-01,MCK,0.0635496363915593,Healthcare,0.0635496363915593,0.0451079411877468,3,0.03338036597246963,14.6747,53.2642,0.1592722703698389,1.0611687498671147,5,4,5
2023-10-01,MCO,0.28115389876354446,Financial Services,0.28115389876354446,1.366893754025522,5,0.18493485417573452,32.62425,8.9258,0.2028959360164842,0.40877811386727075,3,1,4
2023-10-01,MDLZ,0.17840170186056703,Consumer Defensive,0.17840170186056703,1.2003237583300093,5,0.07325163088383979,19.26898,5.0741,0.2038276014693328,0.28826889666184985,3,3,3
2023-10-01,MDT,-0.0430106904420291,Healthcare,-0.0430106904420291,-0.44702740484720915,2,0.12344110569179279,20.80185,-0.0144,0.19475147129425308,0.6200790045152329,4,3,1
2023-10-01,MET,-0.11422859604833113,Financial Services,-0.11422859604833113,-0.8363597746254545,2,0.06032337508757335,43.52972,0.5956,0.21131797887237783,0.27463312955603375,3,1,2
2023-10-01,META,2.17614869327295,Communication Services,0.6197699004857345,1.7259029040023701,5,0.08590311602777545,21.4681,18.0029,0.29811963199700076,-0.0541901772733971,2,2,5
2023-10-01,MGM,0.2365371747010545,Consumer Cyclical,0.2365371747010545,0.11293883893109356,3,0.12943873696371933,999.0,2.9191,0.29601513750590863,-0.2792796010818206,2,1,2
2023-10-01,MHK,0.07007914923111813,Consumer Cyclical,0.07007914923111813,-0.6719228243643881,2,0.09865638935237175,11.32564,-5.1731,0.2682066777475464,0.06872858791372714,3,5,1
2023-10-01,MKC,0.06372227809699771,Consumer Defensive,0.06372227809699771,0.47377169013212495,4,0.020641350744569076,24.40552,2.3514,0.28446783869184306,-0.9920096915751587,1,2,2
2023-10-01,MLM,0.33577297653462845,Basic Materials,0.33577297653462845,0.8990861874216396,4,0.13608349253073637,22.51964,7.2307,0.25914673848795033,0.0037826664185289273,3,2,3
2023-10-01,MMC,0.22483570940858355,Financial Services,0.22483570940858355,1.0530628407915137,5,0.055437048383337295,19.81889,8.9024,0.13052950143285016,1.1454876080806033,5,3,4
2023-10-01,MMM,-0.11749656667927677,Industrials,-0.11749656667927677,-1.464153582050959,1,0.08928000904122024,9.79332,-40.8162,0.2686779401019088,-0.5798569351416808,2,5,1
2023-10-01,MNST,0.2251386918405205,Consumer Defensive,0.2251386918405205,1.4964261942934711,5,0.07925642216621354,28.67415,21.1855,0.22276442773435656,-0.012380184136072772,3,2,5
2023-10-01,MO,0.017071158755795013,Consumer Defensive,0.017071158755795013,0.17821328803397507,3,0.04655225354290682,10.12871,9.2648,0.21775886213757842,0.06709029705668294,3,5,4
2023-10-01,MOH,-0.13581896066407673,Healthcare,-0.13581896066407673,-0.8756506226791231,1,0.09794258644233156,10.68749,15.9281,0.22614020957712125,0.2298433110563109,3,5,5
2023-10-01,MOS,-0.2640727285647717,Basic Materials,-0.23533681636631137,-1.5113251299606931,1,0.10498773381673421,5.27959,6.1234,0.3484496704892097,-1.0832621339995838,1,5,3
2023-10-01,MPC,0.28052074308733865,Energy,0.28052074308733865,1.6482024842812313,5,-0.013619861894773932,4.74832,16.6596,0.23313954177675628,0.39056235170608894,3,5,5
2023-10-01,MPWR,0.5449173449289042,Technology,0.5449173449289042,1.128863663463013,5,0.24217843313745235,39.63427,15.9356,0.43666012417044797,-1.755875793892945,1,1,5
2023-10-01,MRK,0.09884189551120937,Healthcare,0.09884189551120937,0.20810076103268033,4,-0.00214210286696348,14.53358,-3.6199,0.17934655479465314,0.8115982754946351,4,4,1
2023-10-01,MRNA,-0.24785473080818798,Healthcare,-0.23533681636631137,-1.3352612095456646,1,0.02290676520196544,50.51737,-20.2909,0.5011784840717515,-2.328555728456974,1,1,1
2023-10-01,MS,0.07372999688943671,Financial Services,0.07372999688943671,0.2110321523425047,4,0.13399661188387357,0.0,0.0,0.24083511019963297,-0.1955111319441924,2,5,1
2023-10-01,MSCI,0.16878053448152475,Financial Services,0.16878053448152475,0.7406975651969185,4,0.10454875826546495,34.7606,14.6799,0.20268617231880903,0.4121191973092781,3,1,5
2023-10-01,MSFT,0.42259610611283605,Technology,0.42259610611283605,0.6405649181758952,4,0.12067073514947935,25.86346,19.7076,0.21168724225022006,0.718211203734811,4,2,5
2023-10-01,MSI,0.14680699462711977,Technology,0.14680699462711977,-0.4603679893531144,2,0.1594845408340888,22.17615,17.504,0.16531179647326377,1.2391773845136214,5,2,5
2023-10-01,MTB,-0.23764369481209924,Financial Services,-0.23533681636631137,-1.511230607971755,1,0.1367626132317572,0.0,0.0,0.2918201350375181,-1.0075926511209827,1,5,1
2023-10-01,MTCH,0.08495351463890977,Communication Services,0.08495351463890977,-0.45102768735185406,2,-0.06416175937069257,26.63793,14.6187,0.3052418558029858,-0.13467597648611018,2,2,5
2023-10-01,MTD,-0.04067424367952044,Healthcare,-0.04067424367952044,-0.43623682199027847,2,0.10833337411843003,22.23209,44.6209,0.2539874329894726,-0.11636303981047735,2,2,5
2023-10-01,MU,0.3035392546577249,Technology,0.3035392546577249,0.16529740334323118,3,0.1402273801766034,999.0,-10.9634,0.2985886293976389,-0.258009790114209,2,1,1
2023-10-01,NCLH,-0.01894610458188295,Consumer Cyclical,-0.01894610458188295,-1.0916833530965637,1,0.12279411981262545,999.0,-1.3998,0.3927267706712894,-1.4895746194013868,1,1,1
2023-10-01,NDAQ,-0.14740472216872658,Financial Services,-0.14740472216872658,-1.0212324432460271,1,0.12580649622798012,16.51751,4.8632,0.22567523920347296,0.04595292751700622,3,3,3
2023-10-01,NDSN,0.09425268105358309,Industrials,0.09425268105358309,-0.5511378034476682,2,0.10701348357978535,18.82556,10.5648,0.18267495513085233,0.9425514931303195,5,3,4
2023-10-01,NEE,-0.12249552615881254,Utilities,-0.12249552615881254,-0.9507253018879503,1,0.0036020084163301824,20.17463,3.275,0.3928946921409064,-3.5001808804836276,1,3,2
2023-10-01,NEM,-0.039055600977161764,Basic Materials,-0.039055600977161764,-0.6829056756901394,2,0.07259121147353742,26.11212,-8.333,0.2849427037388816,-0.3102201246364802,2,2,1
2023-10-01,NFLX,0.485816103830655,Communication Services,0.485816103830655,1.180653869972204,5,0.151278895158228,31.39516,11.9353,0.4246909288350544,-1.4845288272382657,1,1,4
2023-10-01,NI,0.08021526867521889,Utilities,0.08021526867521889,0.6171891609708143,4,0.029309566151838995,19.65313,1.3247,0.25616788021158726,-0.7554890733135279,2,3,2
2023-10-01,NKE,0.10757308094229256,Consumer Cyclical,0.10757308094229256,-0.49513621691040016,2,0.07297841833938756,25.70104,10.9822,0.24757295142668378,0.3269487767177431,3,2,4
2023-10-01,NOC,-0.20219569259953185,Industrials,-0.20219569259953185,-1.8293574220979398,1,0.007912193607649831,13.58475,11.8969,0.28576588410795206,-0.882344459096754,1,4,4
2023-10-01,NOW,0.39951045956395426,Technology,0.39951045956395426,0.5484084590599819,4,0.17855120565024962,220.20135,19.7141,0.2832955507112609,-0.08621248095387235,2,1,5
2023-10-01,NRG,-0.1193879798244244,Utilities,-0.1193879798244244,-0.9266892516831245,1,0.13902476662641372,999.0,-14.9256,0.2267568550469725,-0.16508402641225045,2,1,1
2023-10-01,NSC,-0.08512078683770641,Industrials,-0.08512078683770641,-1.3245564021014362,1,0.1434562302795983,12.82718,3.0295,0.2500420268514816,-0.24996755501674178,2,4,2
2023-10-01,NTAP,0.1410914573310822,Technology,0.1410914573310822,-0.4831840572519482,2,0.2640925334602431,14.22117,21.7943,0.16363104733172645,1.2580583558216978,5,4,5
2023-10-01,NTRS,-0.07381051781725279,Financial Services,-0.07381051781725279,-0.611131610373303,2,0.2023970981677441,0.0,0.0,0.28196849034477506,-0.8506771918481658,1,5,1
2023-10-01,NUE,0.3236161819895145,Basic Materials,0.3236161819895145,0.8477775327305841,4,0.15007759281335153,5.44276,16.5819,0.2873956233019144,-0.3400784215264537,2,5,5
2023-10-01,NVDA,2.658673447442947,Technology,0.6197699004857345,1.4276703900274372,5,0.14688578196009083,99.03281,26.7833,0.41338166302193335,-1.547556171940649,1,1,5
2023-10-01,NVR,0.5048858658781192,Consumer Cyclical,0.5048858658781192,1.3782223811682062,5,0.13722929070389056,8.71208,35.1568,0.2681445923168979,0.06950555429269023,3,5,5
2023-10-01,NWS,0.2924977332343508,Communication Services,0.2924977332343508,0.39376572301408264,4,0.07462671356972805,25.51444,0.1794,0.25629736121859487,0.4184289063422919,3,2,2
2023-10-01,NWSA,0.28207716822652973,Communication Services,0.28207716822652973,0.3513495829236813,4,0.06576420225975199,25.51444,0.1794,0.2553835908094754,0.4287551111455028,4,2,2
2023-10-01,NXPI,0.43104392075555875,Technology,0.43104392075555875,0.6742880665872876,4,0.18355271754754288,15.82017,9.6373,0.2970966942522584,-0.24124989181809836,2,4,4
2023-10-01,O,-0.062895478221215,Real Estate,-0.062895478221215,-0.5932314399957916,2,0.1452201900135992,37.50661,-2.3735,0.20724240760748805,0.6021539242468757,4,1,1
2023-10-01,ODFL,0.5617633314587731,Industrials,0.5617633314587731,1.4646644015430534,5,0.032921038758443544,26.29749,27.5874,0.2728713368044385,-0.6540876433568396,2,2,5
2023-10-01,OKE,0.16551530908328727,Energy,0.16551530908328727,0.8613908408717836,4,0.07157909419607855,16.69259,2.5764,0.21377603965739042,0.8178006760334184,4,3,2
2023-10-01,OMC,0.140941440855886,Communication Services,0.140941440855886,-0.2231329695502821,3,0.07635821552369326,8.86876,8.0439,0.15625072671138965,1.5445884963809995,5,5,4
2023-10-01,ON,0.6027999120191592,Technology,0.6027999120191592,1.3599272559979843,5,0.1387292868148131,15.0269,21.815,0.6078503553585809,-1.755875793892945,1,4,5
2023-10-01,ORCL,0.5678149365990461,Technology,0.5678149365990461,1.2202694192487231,5,0.12800036944745274,25.65869,6.1559,0.3963246944562357,-1.3559439163501876,1,2,3
2023-10-01,ORLY,0.12247216554119489,Consumer Cyclical,0.12247216554119489,-0.42488595239559884,2,0.05582303549736145,20.15949,42.3883,0.21367532802515454,0.7511596331882079,4,3,5
2023-10-01,OTIS,0.22472116872170433,Industrials,0.22472116872170433,0.01141337029621008,3,0.11112562470146958,18.46013,32.7993,0.15224646755735483,1.403364136711557,5,3,5
2023-10-01,OXY,-0.12822468930687514,Energy,-0.12822468930687514,-1.1482363812672192,1,-0.043035130177058956,8.8308,8.1048,0.2920349173808164,-0.9089113400153016,1,5,4
2023-10-01,PANW,0.4179148449461918,Technology,0.4179148449461918,0.6218776159857099,4,0.21426216422517874,186.64554,10.7479,0.40106692623583673,-1.4092165552908196,1,1,4
2023-10-01,PAYC,-0.14671478500495538,Technology,-0.14671478500495538,-1.6320886005570352,1,-0.2584396686304803,33.93412,23.1338,0.25279449335949444,0.2564261523153067,3,1,5
2023-10-01,PAYX,0.05603850155554668,Technology,0.05603850155554668,-0.8227101443822817,2,0.09833408949734546,19.6916,9.0894,0.18425110751377502,1.0264195258223776,5,3,4
2023-10-01,PCAR,0.3242771007131795,Industrials,0.3242771007131795,0.44067646206618116,4,0.11256537572615288,9.95604,9.9254,0.21430063726012238,0.3827197031098288,3,5,4
2023-10-01,PCG,0.09176146780008043,Utilities,0.09176146780008043,0.7064959618924906,4,0.05337423978917899,29.49294,2.2919,0.21298629015714257,0.11135009868648296,3,2,2
2023-10-01,PEG,0.1201522822979364,Utilities,0.1201522822979364,0.9260914141227214,4,0.01265197735660406,12.18743,4.9204,0.20371520614842079,0.29746040114478095,3,4,3
2023-10-01,PEP,-0.00044747556751045803,Consumer Defensive,-0.00044747556751045803,0.06722389183818207,3,0.030683517111297354,21.33881,2.8872,0.18321064608032853,0.6155924196116512,4,3,2
2023-10-01,PFE,-0.20932247007138238,Healthcare,-0.20932247007138238,-1.2151172526326814,1,-0.0029449769051621555,8.05781,0.8962,0.23067806879153768,0.173427069619704,3,5,2
2023-10-01,PFG,-0.09549799144623095,Financial Services,-0.09549799144623095,-0.7319842111524711,2,0.09086864457748645,9.89788,5.7239,0.19910550527012766,0.46915150328157545,4,5,3
2023-10-01,PG,0.17607227088337085,Consumer Defensive,0.17607227088337085,1.185565636614161,5,0.029720592366190735,19.52361,7.6921,0.132077874134561,1.037391577868734,5,3,4
2023-10-01,PGR,0.042645212723213755,Financial Services,0.042645212723213755,0.03781340517927631,3,0.03831838821003797,36.77986,10.8866,0.28186492110236666,-0.8490275571175281,1,1,4
2023-10-01,PH,0.4531920835754111,Industrials,0.4531920835754111,0.9965292677398091,5,0.17421584094271148,17.28942,7.1351,0.24957616809961317,-0.2417210122895628,2,3,3
2023-10-01,PHM,1.069747130525677,Consumer Cyclical,0.6197699004857345,1.9199089368850026,5,0.20152206101584214,4.61825,22.3998,0.3125929038067708,-0.4867415920761122,2,5,5
2023-10-01,PKG,0.2762894222780312,Consumer Cyclical,0.2762894222780312,0.3003735694880452,4,0.09774572059084985,12.53219,4.9913,0.1786796683995577,1.189111833160244,5,4,3
2023-10-01,PLD,0.14535926479848915,Real Estate,0.14535926479848915,0.6386442259478247,4,0.14074438622923968,38.79972,-0.1886,0.2325974838833074,-0.034235415106823416,3,1,1
2023-10-01,PLTR,0.704209284100882,Technology,0.6197699004857345,1.4276703900274372,5,0.35472966072070067,999.0,4.7984,0.6113609031174599,-1.755875793892945,1,1,3
2023-10-01,PM,0.0877468447895906,Consumer Defensive,0.0877468447895906,0.6259794536978711,4,0.04710628016749907,15.19164,0.3333,0.17472738988638892,0.7502761908617449,4,4,2
2023-10-01,PNC,-0.2210509571426038,Financial Services,-0.2210509571426038,-1.4316232147324037,1,0.18582090850039834,0.0,0.0,0.2632869871764897,-0.5531211247157976,2,5,1
2023-10-01,PNR,0.6641228361189166,Industrials,0.6197699004857345,1.7147758581422832,5,0.11438238505684284,16.21879,7.148,0.2525458284289606,-0.2942893727485059,2,4,3
2023-10-01,PNW,0.2035600740891894,Utilities,0.2035600740891894,1.5712286559340944,5,0.02234565312264425,24.47122,0.5892,0.18602501110181968,0.6525782652016652,4,2,2
2023-10-01,PODD,-0.25926351948415494,Healthcare,-0.23533681636631137,-1.3352612095456646,1,0.4263406946598731,160.29569,6.16,0.504191838476516,-2.328555728456974,1,1,3
2023-10-01,POOL,0.21303106258982107,Industrials,0.21303106258982107,-0.03899177383644694,3,0.09991459974933958,18.13415,13.2863,0.25802493100591745,-0.39127940100546865,2,3,4
2023-10-01,PPG,0.2597590290236922,Basic Materials,0.2597590290236922,0.5782636737179601,4,0.15655302642831392,17.7276,5.7588,0.22738730747082617,0.3903760690955619,3,3,3
2023-10-01,PPL,-0.03482405584492343,Utilities,-0.03482405584492343,-0.27260963272595296,3,0.06308516175423762,21.20917,0.4378,0.19701427834955998,0.4319766775827875,4,3,2
2023-10-01,PRU,-0.06440876742224955,Financial Services,-0.06440876742224955,-0.5587407230550806,2,0.06933497076767003,13.17774,-1.2937,0.19639368363130588,0.5123449751528394,4,4,1
2023-10-01,PSA,-0.08280488436733735,Real Estate,-0.08280488436733735,-0.7110002485192828,2,0.08399318279657031,24.59384,-0.0408,0.19769924346845916,0.8416786590855706,5,2,1
2023-10-01,PSKY,-0.1534457865877148,Communication Services,-0.1534457865877148,-1.4214144322829427,1,0.32077217903435407,14.11423,-4.181,0.4101144228384393,-1.3198047513280717,1,4,1
2023-10-01,PSX,0.12774226431574487,Energy,0.12774226431574487,0.6029659091500208,4,0.1299200907000353,5.82962,11.1071,0.2246075001570261,0.57881420523102,4,5,4
2023-10-01,PTC,0.24900276569594282,Technology,0.24900276569594282,-0.05240885429569,3,0.12063810470233038,36.64216,5.8444,0.19992381582154115,0.8503575850094147,5,1,3
2023-10-01,PWR,0.47971759551519666,Industrials,0.47971759551519666,1.110901390407785,5,0.1267952119138247,32.33041,6.6327,0.2822858740762005,-0.8207419855943202,1,1,3
2023-10-01,PYPL,-0.252093807249236,Financial Services,-0.23533681636631137,-1.511230607971755,1,0.11216217612679302,13.86521,12.0254,0.3054874545733752,-1.225283583841804,1,4,4
2023-10-01,QCOM,-0.007567551564278463,Technology,-0.007567551564278463,-1.0766215356638789,1,0.1840538163002805,12.6677,10.4984,0.269587659636255,0.06777736303003762,3,4,4
